player,game,home_team,away_team,line,over_bookmaker,over_odds,over_decimal_odds,over_implied_prob,over_fair_odds,over_fair_prob,over_ev,under_bookmaker,under_odds,under_decimal_odds,under_implied_prob,under_fair_odds,under_fair_prob,under_ev,bookmakers_over,bookmakers_under,total_bookmakers
Duncan Robinson,Bulls @ Heat,Heat,Bulls,1.5,bet365,160.0,2.6,0.3846,175.0,0.3636,-5.46,espnbet,-220.0,1.4545,0.6875,-175.0,0.6364,-7.44,2,2,2
Dyson Daniels,Pacers @ Hawks,Hawks,Pacers,1.5,espnbet,-135.0,1.7407,0.5745,-129.0,0.5633,-1.95,bet365,132.0,2.32,0.431,129.0,0.4367,1.31,2,2,2
Franz Wagner,Magic @ Bucks,Bucks,Magic,2.5,bet365,140.0,2.4,0.4167,148.0,0.4032,-3.23,espnbet,-175.0,1.5714,0.6364,-148.0,0.5968,-6.22,2,2,2
Gabe Vincent,Lakers @ Celtics,Celtics,Lakers,0.5,bet365,115.0,2.15,0.4651,123.0,0.4484,-3.59,espnbet,-140.0,1.7143,0.5833,-123.0,0.5516,-5.44,2,2,2
Gary Payton Ii,Pistons @ Warriors,Warriors,Pistons,0.5,espnbet,-140.0,1.7143,0.5833,-123.0,0.5516,-5.44,bet365,115.0,2.15,0.4651,123.0,0.4484,-3.59,2,2,2
Goga Bitadze,Magic @ Bucks,Bucks,Magic,0.5,bet365,100.0,2.0,0.5,112.0,0.4717,-5.66,bet365,-130.0,1.7692,0.5652,-112.0,0.5283,-6.53,2,2,2
Haywood Highsmith,Bulls @ Heat,Heat,Bulls,0.5,bet365,105.0,2.05,0.4878,116.0,0.463,-5.08,espnbet,-135.0,1.7407,0.5745,-116.0,0.537,-6.52,2,2,2
Isaiah Stewart,Pistons @ Warriors,Warriors,Pistons,0.5,espnbet,-140.0,1.7143,0.5833,-123.0,0.5516,-5.44,bet365,115.0,2.15,0.4651,123.0,0.4484,-3.59,2,2,2
Jabari Smith,Pelicans @ Rockets,Rockets,Pelicans,1.5,bet365,175.0,2.75,0.3636,112.0,0.4717,29.72,bet365,-235.0,1.4255,0.7015,-112.0,0.5283,-24.69,2,2,2
Jalen Duren,Pistons @ Warriors,Warriors,Pistons,1.5,bet365,-150.0,1.6667,0.6,-127.0,0.5595,-6.75,bet365,120.0,2.2,0.4545,127.0,0.4405,-3.09,2,2,2
Jalen Smith,Bulls @ Heat,Heat,Bulls,0.5,espnbet,-135.0,1.7407,0.5745,-116.0,0.537,-6.52,bet365,105.0,2.05,0.4878,116.0,0.463,-5.08,2,2,2
Jalen Wilson,Nets @ Hornets,Hornets,Nets,0.5,espnbet,-150.0,1.6667,0.6,-127.0,0.5595,-6.75,bet365,120.0,2.2,0.4545,127.0,0.4405,-3.09,2,2,2
Jonathan Isaac,Magic @ Bucks,Bucks,Magic,0.5,bet365,190.0,2.9,0.3448,206.0,0.3268,-5.23,bet365,-260.0,1.3846,0.7222,-206.0,0.6732,-6.79,2,2,2
Josh Green,Nets @ Hornets,Hornets,Nets,0.5,espnbet,-200.0,1.5,0.6667,-166.0,0.6241,-6.39,bet365,155.0,2.55,0.3922,166.0,0.3759,-4.15,2,2,2
Jrue Holiday,Lakers @ Celtics,Celtics,Lakers,0.5,espnbet,-225.0,1.4444,0.6923,-184.0,0.6479,-6.42,bet365,170.0,2.7,0.3704,184.0,0.3521,-4.93,2,2,2
Kelel Ware,Bulls @ Heat,Heat,Bulls,1.5,bet365,180.0,2.8,0.3571,192.0,0.3425,-4.1,espnbet,-240.0,1.4167,0.7059,-192.0,0.6575,-6.85,2,2,2
Keon Johnson,Nets @ Hornets,Hornets,Nets,1.5,bet365,128.0,2.28,0.4386,137.0,0.4219,-3.81,bet365,-160.0,1.625,0.6154,-137.0,0.5781,-6.06,2,2,2
Kevin Porter,Magic @ Bucks,Bucks,Magic,1.5,espnbet,-150.0,1.6667,0.6,-127.0,0.5595,-6.75,bet365,120.0,2.2,0.4545,127.0,0.4405,-3.09,2,2,2
Kevon Looney,Pistons @ Warriors,Warriors,Pistons,0.5,bet365,100.0,2.0,0.5,112.0,0.4717,-5.66,espnbet,-130.0,1.7692,0.5652,-112.0,0.5283,-6.53,2,2,2
Khris Middleton,Wizards @ Raptors,Raptors,Wizards,1.5,espnbet,-130.0,1.7692,0.5652,-114.0,0.5327,-5.75,bet365,105.0,2.05,0.4878,114.0,0.4673,-4.2,2,2,2
Kyshawn George,Wizards @ Raptors,Raptors,Wizards,2.5,bet365,140.0,2.4,0.4167,100.0,0.5,20.0,espnbet,110.0,2.1,0.4762,100.0,0.5,5.0,2,2,2
Malik Beasley,Pistons @ Warriors,Warriors,Pistons,1.5,bet365,185.0,2.85,0.3509,200.0,0.3333,-5.01,bet365,-250.0,1.4,0.7143,-200.0,0.6667,-6.66,2,2,2
Marcus Smart,Wizards @ Raptors,Raptors,Wizards,1.5,bet365,125.0,2.25,0.4444,132.0,0.431,-3.02,espnbet,-155.0,1.6452,0.6078,-132.0,0.569,-6.39,2,2,2
Matas Buzelis,Bulls @ Heat,Heat,Bulls,1.5,espnbet,150.0,2.5,0.4,166.0,0.3759,-6.02,bet365,-190.0,1.5263,0.6552,-166.0,0.6241,-4.74,2,2,2
Miles Bridges,Nets @ Hornets,Hornets,Nets,2.5,espnbet,-150.0,1.6667,0.6,-130.0,0.5652,-5.8,bet365,125.0,2.25,0.4444,130.0,0.4348,-2.17,2,2,2
