player,game,home_team,away_team,line,over_bookmaker,over_odds,over_decimal_odds,over_implied_prob,over_fair_odds,over_fair_prob,over_ev,under_bookmaker,under_odds,under_decimal_odds,under_implied_prob,under_fair_odds,under_fair_prob,under_ev,bookmakers_over,bookmakers_under,total_bookmakers
Jamison Battle,Wizards @ Raptors,Raptors,Wizards,1.5,bet365,-165.0,1.6061,0.6226,-150.0,0.6,-3.63,betmgm,145.0,2.45,0.4082,150.0,0.4,-2.0,3,3,3
Orlando Robinson,Wizards @ Raptors,Raptors,Wizards,0.5,betmgm,240.0,3.4,0.2941,251.0,0.2849,-3.13,bet365,-290.0,1.3448,0.7436,-251.0,0.7151,-3.83,3,3,3
Dayron Sharpe,Nets @ Hornets,Hornets,Nets,0.5,betonline,233.0,3.33,0.3003,254.0,0.2825,-5.93,betonline,-323.0,1.3096,0.7636,-254.0,0.7175,-6.04,2,2,2
Moussa Diabate,Nets @ Hornets,Hornets,Nets,0.5,betonline,546.0,6.46,0.1548,587.0,0.1456,-5.94,betonline,-1000.0,1.1,0.9091,-587.0,0.8544,-6.02,2,2,2
Ausar Thompson,Pistons @ Warriors,Warriors,Pistons,0.5,betmgm,500.0,6.0,0.1667,550.0,0.1538,-7.72,,,,,-550.0,0.8462,,1,0,1
Damion Baugh,Nets @ Hornets,Hornets,Nets,1.5,draftkings,280.0,3.8,0.2632,304.0,0.2475,-5.95,draftkings,-400.0,1.25,0.8,-304.0,0.7525,-5.94,1,1,1
Goga Bitadze,Magic @ Bucks,Bucks,Magic,0.5,betmgm,775.0,8.75,0.1143,853.0,0.1049,-8.21,,,,,-853.0,0.8951,,1,0,1
Jared Rhoden,Wizards @ Raptors,Raptors,Wizards,1.5,,,,,225.0,0.3077,,,,,,-225.0,0.6923,,0,0,0
Noah Clowney,Nets @ Hornets,Hornets,Nets,1.5,,,,,121.0,0.4525,,,,,,-121.0,0.5475,,0,0,0
Zion Williamson,Pelicans @ Rockets,Rockets,Pelicans,0.5,,,,,522.0,0.1608,,,,,,-522.0,0.8392,,0,0,0
