player,game,home_team,away_team,line,over_bookmaker,over_odds,over_decimal_odds,over_implied_prob,over_fair_odds,over_fair_prob,over_ev,under_bookmaker,under_odds,under_decimal_odds,under_implied_prob,under_fair_odds,under_fair_prob,under_ev,bookmakers_over,bookmakers_under,total_bookmakers
Jamison Battle,Wizards @ Raptors,Raptors,Wizards,12.5,bet365,-110.0,1.9091,0.5238,100.0,0.5,-4.55,betmgm,-105.0,1.9524,0.5122,100.0,0.5,-2.38,3,3,3
Lamelo Ball,Nets @ Hornets,Hornets,Nets,28.5,prizepicks,-118.0,1.8475,0.5413,-104.0,0.5098,-5.81,bet365,-110.0,1.9091,0.5238,104.0,0.4902,-6.42,3,3,3
Ron Holland,Pistons @ Warriors,Warriors,Pistons,7.5,betmgm,100.0,2.0,0.5,114.0,0.4673,-6.54,espnbet,-130.0,1.7692,0.5652,-114.0,0.5327,-5.75,3,2,3
Tj Mcconnell,Pacers @ Hawks,Hawks,Pacers,12.5,betmgm,-110.0,1.9091,0.5238,102.0,0.495,-5.5,bet365,-115.0,1.8696,0.5349,-102.0,0.5049,-5.6,3,3,3
Aj Lawson,Wizards @ Raptors,Raptors,Wizards,13.0,prizepicks,-118.0,1.8475,0.5413,100.0,0.5,-7.63,betmgm,110.0,2.1,0.4762,100.0,0.5,5.0,1,2,2
Orlando Robinson,Wizards @ Raptors,Raptors,Wizards,12.5,fanduel,-122.0,1.8197,0.5495,-110.0,0.5238,-4.68,betmgm,100.0,2.0,0.5,110.0,0.4762,-4.76,2,2,2
Seth Curry,Nets @ Hornets,Hornets,Nets,8.5,betmgm,-105.0,1.9524,0.5122,-108.0,0.5192,1.37,bet365,-120.0,1.8333,0.5455,108.0,0.4808,-11.85,2,2,2
Steven Adams,Pelicans @ Rockets,Rockets,Pelicans,8.5,betmgm,-105.0,1.9524,0.5122,100.0,0.5,-2.38,bet365,-125.0,1.8,0.5556,100.0,0.5,-10.0,2,2,2
Jared Rhoden,Wizards @ Raptors,Raptors,Wizards,13.5,underdog,-118.0,1.8475,0.5413,100.0,0.5,-7.63,underdog,-118.0,1.8475,0.5413,100.0,0.5,-7.63,1,1,1
Luke Kornet,Lakers @ Celtics,Celtics,Lakers,9.5,draftkings,-130.0,1.7692,0.5652,100.0,0.5,-11.54,draftkings,100.0,2.0,0.5,100.0,0.5,0.0,1,1,1
Damion Baugh,Nets @ Hornets,Hornets,Nets,13.5,,,,,100.0,0.5,,,,,,100.0,0.5,,0,0,0
