player,game,home_team,away_team,line,over_bookmaker,over_odds,over_decimal_odds,over_implied_prob,over_fair_odds,over_fair_prob,over_ev,under_bookmaker,under_odds,under_decimal_odds,under_implied_prob,under_fair_odds,under_fair_prob,under_ev,bookmakers_over,bookmakers_under,total_bookmakers
Dayron Sharpe,Nets @ Hornets,Hornets,Nets,6.5,fanatics,100.0,2.0,0.5,100.0,0.5,0.0,bovada,115.0,2.15,0.4651,100.0,0.5,7.5,6,6,6
Ron Holland,Pistons @ Warriors,Warriors,Pistons,4.5,underdog,-118.0,1.8475,0.5413,-108.0,0.5192,-4.08,betmgm,100.0,2.0,0.5,108.0,0.4808,-3.84,6,4,6
Seth Curry,Nets @ Hornets,Hornets,Nets,6.5,espnbet,-105.0,1.9524,0.5122,-115.0,0.5349,4.43,prophetexchange,200.0,3.0,0.3333,115.0,0.4651,39.53,5,6,6
Tidjane Salaun,Nets @ Hornets,Hornets,Nets,6.5,betmgm,-115.0,1.8696,0.5349,-102.0,0.5049,-5.6,prophetexchange,100.0,2.0,0.5,102.0,0.495,-1.0,5,6,6
Tj Mcconnell,Pacers @ Hawks,Hawks,Pacers,10.5,betonline,-108.0,1.9259,0.5192,100.0,0.5,-3.71,prophetexchange,140.0,2.4,0.4167,100.0,0.5,20.0,5,6,6
Tyrese Martin,Nets @ Hornets,Hornets,Nets,8.5,espnbet,100.0,2.0,0.5,112.0,0.4717,-5.66,prizepicks,-118.0,1.8475,0.5413,-112.0,0.5283,-2.4,6,6,6
Gui Santos,Pistons @ Warriors,Warriors,Pistons,5.5,betmgm,-110.0,1.9091,0.5238,102.0,0.495,-5.5,underdog,-118.0,1.8475,0.5413,-102.0,0.5049,-6.72,5,4,5
Jalen Wilson,Nets @ Hornets,Hornets,Nets,7.5,fanatics,-115.0,1.8696,0.5349,-104.0,0.5098,-4.69,caesars,-109.0,1.9174,0.5215,104.0,0.4902,-6.01,5,5,5
Sam Hauser,Lakers @ Celtics,Celtics,Lakers,8.5,betmgm,185.0,2.85,0.3509,112.0,0.4717,34.43,unknown,100.0,2.0,0.5,-112.0,0.5283,5.66,5,4,5
Haywood Highsmith,Bulls @ Heat,Heat,Bulls,5.5,espnbet,-110.0,1.9091,0.5238,102.0,0.495,-5.5,underdog,-118.0,1.8475,0.5413,-102.0,0.5049,-6.72,4,2,4
Jakobe Walter,Wizards @ Raptors,Raptors,Wizards,12.5,betmgm,-105.0,1.9524,0.5122,104.0,0.4902,-4.29,prizepicks,-118.0,1.8475,0.5413,-104.0,0.5098,-5.81,4,4,4
Karlo Matkovic,Pelicans @ Rockets,Rockets,Pelicans,5.5,prizepicks,-118.0,1.8475,0.5413,100.0,0.5,-7.63,bovada,102.0,2.02,0.495,100.0,0.5,1.0,4,4,4
Kevon Looney,Pistons @ Warriors,Warriors,Pistons,4.5,unknown,110.0,2.1,0.4762,100.0,0.5,5.0,betmgm,-145.0,1.6897,0.5918,100.0,0.5,-15.52,4,2,4
Orlando Robinson,Wizards @ Raptors,Raptors,Wizards,6.5,betonline,-108.0,1.9259,0.5192,100.0,0.5,-3.71,betmgm,105.0,2.05,0.4878,100.0,0.5,2.5,4,4,4
Aj Lawson,Wizards @ Raptors,Raptors,Wizards,9.5,unknown,120.0,2.2,0.4545,100.0,0.5,10.0,betmgm,110.0,2.1,0.4762,100.0,0.5,5.0,3,2,3
Jamison Battle,Wizards @ Raptors,Raptors,Wizards,8.5,betmgm,-105.0,1.9524,0.5122,-104.0,0.5098,-0.47,hardrockbet,-105.0,1.9524,0.5122,104.0,0.4902,-4.29,3,3,3
Lamelo Ball,Nets @ Hornets,Hornets,Nets,23.5,bovada,-103.0,1.9709,0.5074,109.0,0.4785,-5.69,prizepicks,-118.0,1.8475,0.5413,-109.0,0.5215,-3.65,3,3,3
Steven Adams,Pelicans @ Rockets,Rockets,Pelicans,7.5,underdog,-118.0,1.8475,0.5413,100.0,0.5,-7.63,betmgm,120.0,2.2,0.4545,100.0,0.5,10.0,3,3,3
Luke Kornet,Lakers @ Celtics,Celtics,Lakers,4.5,draftkings,-125.0,1.8,0.5556,-108.0,0.5192,-6.54,draftkings,-105.0,1.9524,0.5122,108.0,0.4808,-6.13,2,1,2
Bub Carrington,Wizards @ Raptors,Raptors,Wizards,8.5,,,,,100.0,0.5,,,,,,100.0,0.5,,0,0,0
Damion Baugh,Nets @ Hornets,Hornets,Nets,10.5,,,,,102.0,0.495,,,,,,-102.0,0.5049,,0,0,0
Jared Rhoden,Wizards @ Raptors,Raptors,Wizards,8.5,,,,,-103.0,0.5074,,,,,,103.0,0.4926,,0,0,0
Noah Clowney,Nets @ Hornets,Hornets,Nets,9.5,,,,,100.0,0.5,,,,,,100.0,0.5,,0,0,0
